0 	 0 	 1	 0
1.93855 	 9.94482 	 0.919571	 1
1.95056 	 8.09413 	 0.93183	 2
2.11483 	 6.07393 	 1.09578	 3
1.94839 	 4.05777 	 0.928011	 4
2.08416 	 2.07543 	 1.05965	 5
2.01713 	 0.0194495 	 0.997479	 6
1.94074 	 -1.89855 	 0.921664	 7
2.02383 	 -3.82653 	 1.00449	 8
1.98296 	 -5.7933 	 0.963481	 9
1.98914 	 -7.7256 	 0.96959	 10
2.92792 	 10.5989 	 0.266422	 11
2.954 	 9.03454 	 0.443683	 12
3.06905 	 7.28844 	 0.445258	 13
3.11282 	 4.85501 	 0.478769	 14
3.04556 	 3.23259 	 0.445053	 15
3.04602 	 0.967744 	 0.400637	 16
2.99537 	 -1.0364 	 0.439181	 17
3.0108 	 -2.75805 	 0.450872	 18
3.05238 	 -4.86098 	 0.45416	 19
2.96876 	 -6.77072 	 0.396634	 20
2.99175 	 -8.4487 	 0.266422	 21
3.96735 	 9.94719 	 0.920643	 22
4.2025 	 8.09324 	 0.944468	 23
4.15377 	 6.19961 	 0.9483	 24
4.16104 	 3.97042 	 0.891859	 25
4.046 	 2.17873 	 0.904113	 26
3.92413 	 -0.00418734 	 0.908118	 27
4.09527 	 -1.87808 	 0.946389	 28
3.98053 	 -3.80483 	 0.951296	 29
3.99113 	 -5.85381 	 0.911931	 30
4.01233 	 -7.74122 	 0.975061	 31
5.05738 	 10.5336 	 0.287542	 32
5.1137 	 9.16954 	 0.46463	 33
5.20491 	 7.09585 	 0.431954	 34
4.97424 	 5.05199 	 0.459895	 35
5.08186 	 3.03134 	 0.423912	 36
4.78291 	 1.04029 	 0.442708	 37
5.05333 	 -0.820334 	 0.481029	 38
5.07105 	 -2.88573 	 0.457	 39
4.97263 	 -4.85265 	 0.489351	 40
4.97814 	 -6.74192 	 0.413849	 41
5.07243 	 -8.42815 	 0.287542	 42
6.07598 	 10.0363 	 0.830639	 43
5.91825 	 8.06516 	 0.769338	 44
5.9852 	 6.02034 	 0.892889	 45
5.95566 	 4.04661 	 0.903508	 46
5.79075 	 1.96836 	 0.854288	 47
5.83023 	 0.262878 	 0.852586	 48
5.8461 	 -1.84932 	 0.806937	 49
5.77133 	 -3.88603 	 0.764939	 50
5.84442 	 -5.8452 	 0.830082	 51
5.75376 	 -7.6335 	 0.758952	 52
7.03694 	 10.5948 	 0.271731	 53
6.72117 	 8.9556 	 0.428347	 54
6.7211 	 7.14524 	 0.452357	 55
6.94893 	 5.02991 	 0.489433	 56
6.68266 	 2.92703 	 0.429809	 57
6.80779 	 1.14087 	 0.454101	 58
6.63383 	 -0.814406 	 0.489418	 59
6.60876 	 -2.94171 	 0.496641	 60
6.68453 	 -4.76959 	 0.506166	 61
6.70264 	 -6.83687 	 0.480315	 62
6.43507 	 -8.41945 	 0.271731	 63
7.69009 	 9.73085 	 0.811695	 64
7.63672 	 8.06284 	 0.844574	 65
7.60544 	 6.06293 	 0.727964	 66
7.69054 	 3.93228 	 0.834401	 67
7.60112 	 2.09702 	 0.779956	 68
7.51779 	 0.0828128 	 0.761248	 69
